fullvisitorId,visitNumber,customerPath,eventCount
1140574847502258865,5," Landing, singin, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",24
1152177248793735167,2," Landing, singin, basket, yourinfo, payment, storepolicies, payment, productpageshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",14
1152695544079009829,2," Landing, basket, store, search, productbrowseshopbycategory, basket, singin, yourinfo, payment, ordercomplete",10
1160204963389257110,7," Landing, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",9
1164110348121511511,2," Landingshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",40
1166095149523935137,1," Landing, register, store, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",10
1174647913878447921,2," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, basket, store, productbrowseshopbycategory, basket, store, productbrowseshopbycategory, basket, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",23
1182675562893088634,4," Landing, singin, store, basket, yourinfo, store, basket, singin, store, basket, yourinfo, payment, revieworder, ordercomplete",14
1190814633327628141,5," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, productbrowsequickview, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",15
1193832537421178696,5," basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",9
1205098047899006231,7," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
120951074287268149,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, store, productbrowseshopbycategory, store, productbrowseshopbycategory, store, productbrowseshopbycategory, store, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, ordercomplete",40
120951074287268149,2," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, store, productbrowseshopbycategory, store, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",24
120951074287268149,4," Landingquickview, singin, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, basket, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",21
1210036509049986390,2," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",15
1216838692754057393,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",16
1247282406356396417,1," Landing, productbrowseshopbycategory, home, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, home, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, storepolicies, home, basket, home, basket, home, storepolicies, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",29
1255368394012652243,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",19
1255368394012652243,3," Landing, singin, basket, yourinfo, payment, revieworder, ordercomplete",7
1280993661204347450,3," Landingshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, ",117
1280993661204347450,5," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, home, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, productbrowseshopbycategory, basket, store, storestore quickview, productpageshopbycategory, store, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, ",58
1288317908843556558,2," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",22
1311682260438379600,3," Landing, store, storestore quickview, basket, singin, basket, store, storestore quickview, basket, yourinfo, payment, revieworder, ordercomplete",13
1338601940113408411,1," Landing, singin, store, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, basket, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",28
1342741603893289943,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbybrand, productbrowseshopbybrand, productbrowsequickview, productpageshopbycategory, search, productpageshopbycategory, basket, singin, register, store, productbrowseshopbybrand, basket, yourinfo, payment, revieworder, ordercomplete",35
135731445166621856,5," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, home, productpageshopbycategory, productpageshopbycategory, store, productpageshopbycategory, basket, yourinfo, payment, revieworder, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",26
